trial,dataset,rank,node_id,label,diagnosis_type,total_score,total_percentile,adhesion_score,adhesion_percentile,context_score,context_percentile,context_contribution,adhesion_raw,context_raw_js,dominant_community,dominant_prob,dominant_community_soft_share,dominant_community_anomaly_rate,dominant_community_lift,neighbor_dominant_prob,assignment_entropy_norm,closest_prototype,distance_to_dominant_prototype,distance_to_dominant_percentile,distance_to_closest_prototype,top_communities,neighbor_top_communities,explanation
1,weibo,1,6817,1,high-risk community prototype outlier,27.18818473815918,1.0,27.094257354736328,1.0,4.696385383605957,0.9890528319847691,0.09392770379781723,16440.171875,0.33931365609169006,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.4653737545013428,0.0,21,128.21923363910736,1.0,128.21923363910736,C21:1.000; C35:0.000; C33:0.000,C21:0.465; C32:0.024; C20:0.018,"#1 node 6817 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 128.22, at the 100.0% percentile among nodes. Its neighbors only partially support C21 (46.5% neighbor mass; C21:0.465; C32:0.024; C20:0.018), adding a moderate context-mismatch signal. Adhesion percentile=100.0%; context percentile=98.9%; beta-weighted context contribution=0.094; assignment entropy=0.000."
1,weibo,2,7295,1,high-risk community prototype outlier,23.43866729736328,0.9998810090433127,23.297115325927734,0.9998810090433127,7.077617645263672,0.9958353165159448,0.14155234396457672,14145.037109375,0.5000016093254089,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.293813556432724,0.0,21,118.93291011900365,0.9998810090433127,118.93291011900365,C21:1.000; C35:0.000; C33:0.000,C21:0.294; C1:0.025; C17:0.023,"#2 node 7295 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 118.93, at the 100.0% percentile among nodes. Its neighborhood distribution is different from its own assignment (29.4% neighbor mass on C21; C21:0.294; C1:0.025; C17:0.023), which is a strong context-break signal. Adhesion percentile=100.0%; context percentile=99.6%; beta-weighted context contribution=0.142; assignment entropy=0.000."
1,weibo,3,2696,1,neighborhood context break,22.836572647094727,0.9997620180866255,22.638059616088867,0.9997620180866255,9.925667762756348,0.9994050452165636,0.19851334393024445,13746.6787109375,0.6921908855438232,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.14099600911140442,0.0,21,117.24623111613226,0.9997620180866255,117.24623111613226,C21:1.000; C35:0.000; C33:0.000,C21:0.141; C1:0.033; C17:0.032,"#3 node 2696 (labeled anomaly) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 117.25, at the 100.0% percentile among nodes. Its neighborhood distribution is different from its own assignment (14.1% neighbor mass on C21; C21:0.141; C1:0.033; C17:0.032), which is a strong context-break signal. Adhesion percentile=100.0%; context percentile=99.9%; beta-weighted context contribution=0.199; assignment entropy=0.000."
1,weibo,4,1454,1,high-risk community prototype outlier,22.686626434326172,0.9996430271299381,22.57358741760254,0.9996430271299381,5.65191125869751,0.993455497382199,0.11303821951150894,13707.708984375,0.4037935137748718,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.39122679829597473,0.0,21,117.07992562508313,0.9996430271299381,117.07992562508313,C21:1.000; C35:0.000; C33:0.000,C21:0.391; C32:0.021; C1:0.020,"#4 node 1454 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 117.08, at the 100.0% percentile among nodes. Its neighbors only partially support C21 (39.1% neighbor mass; C21:0.391; C32:0.021; C1:0.020), adding a moderate context-mismatch signal. Adhesion percentile=100.0%; context percentile=99.3%; beta-weighted context contribution=0.113; assignment entropy=0.000."
1,weibo,5,2109,1,locally coherent prototype outlier,22.541990280151367,0.9995240361732508,22.53350830078125,0.9995240361732508,0.4241151511669159,0.8851737267967634,0.008482302539050579,13683.484375,0.05101656913757324,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.9016380906105042,0.0,21,116.97642657817856,0.9995240361732508,116.97642657817856,C21:1.000; C35:0.000; C33:0.000,C21:0.902; C32:0.004; C5:0.003,"#5 node 2109 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 116.98, at the 100.0% percentile among nodes. Its neighbors mostly agree with C21 (90.2% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=100.0%; context percentile=88.5%; beta-weighted context contribution=0.008; assignment entropy=0.000."
1,weibo,6,2832,1,high-risk community prototype outlier,21.2576904296875,0.9994050452165636,21.203536987304688,0.9994050452165636,2.7076992988586426,0.9706092336982389,0.054153986275196075,12879.599609375,0.20511510968208313,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.6453477144241333,0.0,21,113.4883236697723,0.9994050452165636,113.4883236697723,C21:1.000; C35:0.000; C33:0.000,C21:0.645; C1:0.015; C32:0.013,"#6 node 2832 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 113.49, at the 99.9% percentile among nodes. Its neighbors only partially support C21 (64.5% neighbor mass; C21:0.645; C1:0.015; C32:0.013), adding a moderate context-mismatch signal. Adhesion percentile=99.9%; context percentile=97.1%; beta-weighted context contribution=0.054; assignment entropy=0.000."
1,weibo,7,3947,1,neighborhood context break,19.627025604248047,0.9992860542598763,19.363346099853516,0.9992860542598763,13.184008598327637,1.0,0.2636801600456238,11767.3193359375,0.9120669960975647,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.02618366852402687,0.0,21,108.47727566609285,0.9992860542598763,108.47727566609285,C21:1.000; C35:0.000; C33:0.000,C14:0.037; C10:0.037; C17:0.037,"#7 node 3947 (labeled anomaly) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 108.48, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (2.6% neighbor mass on C21; C14:0.037; C10:0.037; C17:0.037), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=100.0%; beta-weighted context contribution=0.264; assignment entropy=0.000."
1,weibo,8,7575,0,high-risk community prototype outlier,19.354694366455078,0.9991670633031889,19.232667922973633,0.9991670633031889,6.101295471191406,0.9945264159923846,0.12202590703964233,11688.33203125,0.4341184198856354,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.35887569189071655,0.0,21,108.11258960569764,0.9991670633031889,108.11258960569764,C21:1.000; C35:0.000; C33:0.000,C21:0.359; C32:0.019; C13:0.019,"#8 node 7575 (label=0) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 108.11, at the 99.9% percentile among nodes. Its neighbors only partially support C21 (35.9% neighbor mass; C21:0.359; C32:0.019; C13:0.019), adding a moderate context-mismatch signal. Adhesion percentile=99.9%; context percentile=99.5%; beta-weighted context contribution=0.122; assignment entropy=0.000."
1,weibo,9,4704,1,neighborhood context break,18.721200942993164,0.9990480723465016,18.509918212890625,0.9990480723465016,10.564126014709473,0.9996430271299381,0.21128252148628235,11251.4755859375,0.7352746725082397,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.11363396048545837,0.0,21,106.07297292872252,0.9990480723465016,106.07297292872252,C21:1.000; C35:0.000; C33:0.000,C21:0.114; C24:0.027; C34:0.027,"#9 node 4704 (labeled anomaly) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 106.07, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (11.4% neighbor mass on C21; C21:0.114; C24:0.027; C34:0.027), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=100.0%; beta-weighted context contribution=0.211; assignment entropy=0.000."
1,weibo,10,2753,1,high-risk community prototype outlier,17.670970916748047,0.9989290813898144,17.528345108032227,0.9989290813898144,7.131299018859863,0.995954307472632,0.14262597262859344,10658.17578125,0.5036240816116333,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.29043611884117126,0.0,21,103.23844139297145,0.9989290813898144,103.23844139297145,C21:1.000; C35:0.000; C33:0.000,C21:0.290; C1:0.029; C17:0.023,"#10 node 2753 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 103.24, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (29.0% neighbor mass on C21; C21:0.290; C1:0.029; C17:0.023), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.6%; beta-weighted context contribution=0.143; assignment entropy=0.000."
1,weibo,11,1383,1,locally coherent prototype outlier,16.890178680419922,0.9988100904331271,16.879907608032227,0.9988100904331271,0.5135655999183655,0.8977867682056164,0.010271311737596989,10266.236328125,0.05705277621746063,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.8904737234115601,0.0,21,101.32243743675436,0.9988100904331271,101.32243743675436,C21:1.000; C35:0.000; C33:0.000,C21:0.890; C5:0.004; C32:0.004,"#11 node 1383 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 101.32, at the 99.9% percentile among nodes. Its neighbors mostly agree with C21 (89.0% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=99.9%; context percentile=89.8%; beta-weighted context contribution=0.010; assignment entropy=0.000."
1,weibo,12,3706,1,high-risk community prototype outlier,16.44771385192871,0.9986910994764397,16.314775466918945,0.9986910994764397,6.646897315979004,0.9952403617325083,0.1329379379749298,9924.6484375,0.4709361493587494,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.3216572403907776,1.1696267956436714e-40,21,99.62252976862212,0.9986910994764397,99.62252976862212,C21:1.000; C1:0.000; C35:0.000,C21:0.322; C32:0.023; C4:0.022,"#12 node 3706 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 99.62, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (32.2% neighbor mass on C21; C21:0.322; C32:0.023; C4:0.022), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.5%; beta-weighted context contribution=0.133; assignment entropy=0.000."
1,weibo,13,5167,1,high-risk community prototype outlier,14.583959579467773,0.9985721085197525,14.438838005065918,0.9985721085197525,7.256093502044678,0.9960732984293194,0.14512187242507935,8790.76171875,0.5120453238487244,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.2826627492904663,4.0386170229964315e-44,21,93.7590620620215,0.9985721085197525,93.7590620620215,C21:1.000; C20:0.000; C35:0.000,C21:0.283; C17:0.044; C32:0.023,"#13 node 5167 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 93.76, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (28.3% neighbor mass on C21; C21:0.283; C17:0.044; C32:0.023), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.6%; beta-weighted context contribution=0.145; assignment entropy=0.000."
1,weibo,14,2626,0,locally coherent prototype outlier,14.016402244567871,0.9984531175630652,13.96963882446289,0.9984531175630652,2.338188648223877,0.9670395049976201,0.046763770282268524,8507.16015625,0.180180162191391,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.6829754114151001,0.0,21,92.23426779809118,0.9984531175630652,92.23426779809118,C21:1.000; C35:0.000; C33:0.000,C21:0.683; C1:0.014; C32:0.010,"#14 node 2626 (label=0) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 92.23, at the 99.8% percentile among nodes. Its neighbors only partially support C21 (68.3% neighbor mass; C21:0.683; C1:0.014; C32:0.010), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=96.7%; beta-weighted context contribution=0.047; assignment entropy=0.000."
1,weibo,15,6574,1,high-risk community prototype outlier,12.898774147033691,0.9983341266063779,12.832965850830078,0.9983341266063779,3.290421962738037,0.9775107091861018,0.06580843776464462,7820.11181640625,0.2444378286600113,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.5887811779975891,0.0,21,88.4313961011939,0.9983341266063779,88.4313961011939,C21:1.000; C35:0.000; C33:0.000,C21:0.589; C17:0.028; C32:0.019,"#15 node 6574 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 88.43, at the 99.8% percentile among nodes. Its neighbors only partially support C21 (58.9% neighbor mass; C21:0.589; C17:0.028; C32:0.019), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=97.8%; beta-weighted context contribution=0.066; assignment entropy=0.000."
1,weibo,16,5168,1,high-risk community prototype outlier,12.280069351196289,0.9982151356496907,12.199040412902832,0.9982151356496907,4.05145788192749,0.9841742027605902,0.08102915436029434,7436.94384765625,0.2957932949066162,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.519772469997406,8.584743335081222e-19,21,86.23771708281852,0.9982151356496907,86.23771708281852,C21:1.000; C23:0.000; C2:0.000,C21:0.520; C27:0.137; C2:0.023,"#16 node 5168 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 86.24, at the 99.8% percentile among nodes. Its neighbors only partially support C21 (52.0% neighbor mass; C21:0.520; C27:0.137; C2:0.023), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.4%; beta-weighted context contribution=0.081; assignment entropy=0.000."
1,weibo,17,976,0,prototype-assignment tension,12.232881546020508,0.9980961446930033,12.021193504333496,0.9980961446930033,10.584403991699219,0.9997620180866255,0.2116880714893341,7329.4462890625,0.7366430759429932,1,1.0,0.02447786257424431,0.06615428057093216,0.6405837735607683,0.11280364543199539,3.539078739189525e-07,25,85.61218540057543,0.9980961446930033,85.35916191855155,C1:1.000; C33:0.000; C35:0.000,C1:0.113; C11:0.078; C21:0.077,"#17 node 976 (label=0) is a prototype-assignment tension. It assigns to C1 with p=1.000. C1 is low-risk (soft share 2.4%, anomaly rate 6.6%, lift 0.64x). The closest prototype is C25 (distance 85.36), but the soft assignment favors C1; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (11.3% neighbor mass on C1; C1:0.113; C11:0.078; C21:0.077), which is a strong context-break signal. Adhesion percentile=99.8%; context percentile=100.0%; beta-weighted context contribution=0.212; assignment entropy=0.000."
1,weibo,18,4357,1,locally coherent prototype outlier,12.005999565124512,0.997977153736316,11.969120025634766,0.997977153736316,1.843979001045227,0.9568062827225131,0.03687958046793938,7297.97119140625,0.14683040976524353,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.7355248332023621,0.0,21,85.42816392388549,0.997977153736316,85.42816392388549,C21:1.000; C35:0.000; C33:0.000,C21:0.736; C32:0.012; C17:0.011,"#18 node 4357 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 85.43, at the 99.8% percentile among nodes. Its neighbors mostly agree with C21 (73.6% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=99.8%; context percentile=95.7%; beta-weighted context contribution=0.037; assignment entropy=0.000."
1,weibo,19,5212,0,high-risk community prototype outlier,11.742630958557129,0.9978581627796288,11.62021541595459,0.9978581627796288,6.120800495147705,0.9946454069490719,0.12241600453853607,7087.080078125,0.43543460965156555,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.35750678181648254,2.1178380914917714e-42,21,84.18479719120906,0.9978581627796288,84.18479719120906,C21:1.000; C27:0.000; C33:0.000,C21:0.358; C32:0.022; C24:0.020,"#19 node 5212 (label=0) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 84.18, at the 99.8% percentile among nodes. Its neighbors only partially support C21 (35.8% neighbor mass; C21:0.358; C32:0.022; C24:0.020), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=99.5%; beta-weighted context contribution=0.122; assignment entropy=0.000."
1,weibo,20,5311,0,high-risk community prototype outlier,11.447440147399902,0.9977391718229415,11.35848331451416,0.9977391718229415,4.447832107543945,0.9867920038077106,0.08895663917064667,6928.87939453125,0.3225410282611847,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.48590949177742004,3.018126471988456e-36,21,83.23989064463774,0.9977391718229415,83.23989064463774,C21:1.000; C1:0.000; C20:0.000,C21:0.486; C17:0.023; C32:0.022,"#20 node 5311 (label=0) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 83.24, at the 99.8% percentile among nodes. Its neighbors only partially support C21 (48.6% neighbor mass; C21:0.486; C17:0.023; C32:0.022), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.7%; beta-weighted context contribution=0.089; assignment entropy=0.000."
1,weibo,21,3496,0,locally coherent prototype outlier,11.24891185760498,0.9976201808662541,11.216465950012207,0.9976201808662541,1.6222949028015137,0.9499048072346502,0.03244589641690254,6843.0390625,0.13187094032764435,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.7599496841430664,0.0,21,82.72266353605885,0.9976201808662541,82.72266353605885,C21:1.000; C35:0.000; C33:0.000,C21:0.760; C1:0.014; C32:0.011,"#21 node 3496 (label=0) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 82.72, at the 99.8% percentile among nodes. Its neighbors mostly agree with C21 (76.0% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=99.8%; context percentile=95.0%; beta-weighted context contribution=0.032; assignment entropy=0.000."
1,weibo,22,3397,1,neighborhood context break,10.8880615234375,0.9975011899095668,10.716320991516113,0.9973821989528796,8.587010383605957,0.997977153736316,0.17174020409584045,6540.732421875,0.6018569469451904,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.20633576810359955,0.0,21,80.87479472539637,0.9973821989528796,80.87479472539637,C21:1.000; C35:0.000; C33:0.000,C21:0.206; C27:0.025; C3:0.025,"#22 node 3397 (labeled anomaly) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 80.87, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (20.6% neighbor mass on C21; C21:0.206; C27:0.025; C3:0.025), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.8%; beta-weighted context contribution=0.172; assignment entropy=0.000."
1,weibo,23,2790,0,locally coherent prototype outlier,10.77938175201416,0.9973821989528796,10.742111206054688,0.9975011899095668,1.8635287284851074,0.957163255592575,0.037270572036504745,6556.3212890625,0.14814963936805725,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.7333964705467224,0.0,21,80.97111391763423,0.9975011899095668,80.97111391763423,C21:1.000; C35:0.000; C33:0.000,C21:0.733; C1:0.014; C32:0.011,"#23 node 2790 (label=0) is a locally coherent prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 80.97, at the 99.8% percentile among nodes. Its neighbors mostly agree with C21 (73.3% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=99.8%; context percentile=95.7%; beta-weighted context contribution=0.037; assignment entropy=0.000."
1,weibo,24,2250,1,high-risk community prototype outlier,10.309617042541504,0.9972632079961923,10.21812629699707,0.9972632079961923,4.5745158195495605,0.9876249405045217,0.09149031341075897,6239.60498046875,0.3310897946357727,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.47537630796432495,0.0,21,78.99117026901646,0.9972632079961923,78.99117026901646,C21:1.000; C35:0.000; C33:0.000,C21:0.475; C16:0.020; C32:0.017,"#24 node 2250 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 78.99, at the 99.7% percentile among nodes. Its neighbors only partially support C21 (47.5% neighbor mass; C21:0.475; C16:0.020; C32:0.017), adding a moderate context-mismatch signal. Adhesion percentile=99.7%; context percentile=98.8%; beta-weighted context contribution=0.091; assignment entropy=0.000."
1,weibo,25,7979,1,high-risk community prototype outlier,9.59411334991455,0.997144217039505,9.448237419128418,0.997144217039505,7.293806076049805,0.996311280342694,0.14587612450122833,5774.25537109375,0.5145902037620544,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.2803351581096649,6.968135165068705e-14,21,75.98852131140433,0.997144217039505,75.98852131140433,C21:1.000; C20:0.000; C30:0.000,C21:0.280; C27:0.111; C10:0.032,"#25 node 7979 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 75.99, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (28.0% neighbor mass on C21; C21:0.280; C27:0.111; C10:0.032), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.6%; beta-weighted context contribution=0.146; assignment entropy=0.000."
1,weibo,26,5245,1,prototype-assignment tension,8.154515266418457,0.9970252260828177,8.096234321594238,0.9970252260828177,2.914045572280884,0.9732270347453593,0.058280911296606064,4957.0537109375,0.21903957426548004,14,0.2832370698451996,0.02237013454312444,0.08680012072575363,0.8405011497391307,0.10188847780227661,0.4777738094229157,24,70.45980056808102,0.9970252260828177,70.08438691365217,C14:0.283; C24:0.273; C26:0.272,C24:0.144; C26:0.130; C14:0.102,"#26 node 5245 (labeled anomaly) is a prototype-assignment tension. It assigns to C14 with p=0.283. C14 is baseline-risk (soft share 2.2%, anomaly rate 8.7%, lift 0.84x). The closest prototype is C24 (distance 70.08), but the soft assignment favors C14; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (10.2% neighbor mass on C14; C24:0.144; C26:0.130; C14:0.102), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=97.3%; beta-weighted context contribution=0.058; assignment entropy=0.478."
1,weibo,27,7287,1,prototype-distance anomaly,7.918026924133301,0.9969062351261304,7.812714099884033,0.9969062351261304,5.265635967254639,0.992265587815326,0.10531271994113922,4785.68359375,0.3777272701263428,19,0.9999183416366577,0.024303699972231002,0.07020609187471413,0.679818189721486,0.41979020833969116,0.00025781440635834377,19,69.17850127794401,0.9969062351261304,69.17850127794401,C19:1.000; C22:0.000; C30:0.000,C19:0.420; C22:0.044; C30:0.030,"#27 node 7287 (labeled anomaly) is a prototype-distance anomaly. It assigns to C19 with p=1.000. C19 is low-risk (soft share 2.4%, anomaly rate 7.0%, lift 0.68x). Its distance to the assigned prototype is 69.18, at the 99.7% percentile among nodes. Its neighbors only partially support C19 (42.0% neighbor mass; C19:0.420; C22:0.044; C30:0.030), adding a moderate context-mismatch signal. Adhesion percentile=99.7%; context percentile=99.2%; beta-weighted context contribution=0.105; assignment entropy=0.000."
1,weibo,28,6637,0,neighborhood context break,7.768153667449951,0.9967872441694431,7.611418724060059,0.9967872441694431,7.836747646331787,0.9965492622560685,0.15673494338989258,4664.01318359375,0.5512284636497498,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.24790801107883453,0.0,21,68.2935808373946,0.9967872441694431,68.2935808373946,C21:1.000; C35:0.000; C33:0.000,C21:0.248; C1:0.033; C17:0.026,"#28 node 6637 (label=0) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 68.29, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (24.8% neighbor mass on C21; C21:0.248; C1:0.033; C17:0.026), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.7%; beta-weighted context contribution=0.157; assignment entropy=0.000."
1,weibo,29,6759,0,neighborhood context break,7.766663074493408,0.9966682532127559,7.6070332527160645,0.9966682532127559,7.981482982635498,0.9967872441694431,0.15962965786457062,4661.3623046875,0.56099534034729,21,1.0,0.19010620480275878,0.22659067436126606,2.1941181732055193,0.239600270986557,0.0,21,68.27417011350266,0.9966682532127559,68.27417011350266,C21:1.000; C35:0.000; C33:0.000,C21:0.240; C32:0.025; C4:0.025,"#29 node 6759 (label=0) is a neighborhood context break. It assigns to C21 with p=1.000. C21 is high-risk (soft share 19.0%, anomaly rate 22.7%, lift 2.19x). Its distance to the assigned prototype is 68.27, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (24.0% neighbor mass on C21; C21:0.240; C32:0.025; C4:0.025), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.7%; beta-weighted context contribution=0.160; assignment entropy=0.000."
1,weibo,30,5731,1,mixed-community boundary anomaly,7.6000165939331055,0.9965492622560685,7.542544841766357,0.9965492622560685,2.8735787868499756,0.9725130890052356,0.05747157335281372,4622.38330078125,0.2163088321685791,24,0.39982321858406067,0.02232963203461946,0.0937802570164977,0.9080910623873228,0.13983659446239471,0.4663630538557374,24,67.71208002454215,0.9965492622560685,67.71208002454215,C24:0.400; C26:0.239; C14:0.197,C24:0.140; C26:0.131; C14:0.105,"#30 node 5731 (labeled anomaly) is a mixed-community boundary anomaly. It assigns to C24 with p=0.400. C24 is baseline-risk (soft share 2.2%, anomaly rate 9.4%, lift 0.91x). Its distance to the assigned prototype is 67.71, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (14.0% neighbor mass on C24; C24:0.140; C26:0.131; C14:0.105), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=97.3%; beta-weighted context contribution=0.057; assignment entropy=0.466."
